Yield_Pass_Fail,Sensor#60,Sensor#248,Sensor#520,Sensor#104,Sensor#349,Sensor#469,Sensor#289,Sensor#65,Sensor#206,Sensor#572,Sensor#386,Sensor#131,Sensor#34,Sensor#66,Sensor#511,Sensor#478,Sensor#113,Sensor#563,Sensor#20,Sensor#342,Sensor#378,Sensor#127,Sensor#427,Sensor#154,Sensor#347,Sensor#426,Sensor#22,Sensor#29,Sensor#125,Sensor#346,Sensor#153,Sensor#406,Sensor#574,Sensor#183,Sensor#123,Sensor#283,Sensor#130,Sensor#571,Sensor#417,Sensor#288,Sensor#453,Sensor#578,Sensor#32,Sensor#291,Sensor#71,Sensor#42,Sensor#39,Sensor#421,Sensor#211,Sensor#156
0,21.8964,0.0583,12.3373,-0.0087,0.0211,42.3358,0.0064,18.1036,14.76,2.3608,0.0133,0.7484,9.1784,23.5885,33.1903,9.6853,0.4723,0,12.4871,4.1814,0.0007,2.564,2.0277,0.0196,6.6382,4.3527,-5683.75,64.7111,15.9,9.3454,0.4471,0.009,0.1547,10.77,3.628,0.0107,0.0946,535.5864,2.7033,0.1304,5.1405,6.5522,3.3201,0.1452,614.0282,3.698,88.3282,3.4094,0.0701,0.52
0,18.7173,0.1308,28.1683,-0.0087,0.0179,60.6392,0.0061,21.2827,10.26,2.1534,0.0181,0.6469,8.5788,26.3457,64,6.8555,0.4643,266.62,12.4786,3.3965,0.0016,2.507,1.9412,0.0187,3.6111,5.8461,-6915,65.5444,15.84,4.4286,0.6079,0.0217,0.396,13.25,4.329,0.0087,-0.2838,534.4727,2.5588,0.1736,4.6632,18.3914,4.5904,0.1746,630.4945,3.473,86.8039,2.7782,0.0519,0.6
0,-1.5036,0,0,-0.0117,0.0269,444.9217,0.0041,21.5036,4.16,2.0329,0,0.7348,9.7571,25.5747,25.5591,2.8462,0,264.272,12.5718,1.3435,0.001,2.594,1.3582,0.0132,1.9424,5.2997,-5378,73.3111,15.74,6.2737,0.5215,0.0137,0.2568,5.63,3.882,0.0062,-0.8042,532.1382,2.8843,0.1501,3.8341,12.6333,3.214,0.0976,621.4045,2.704,86.8511,2.0028,0.0811,0.37
0,2.0909,0.0186,3.9654,-0.0143,0.0243,419.4348,0.0019,17.9091,7.1,1.9363,0.0053,0.8529,8.8909,24.4144,19.5976,4.8154,0.4688,264.272,12.6122,2.1402,0.0013,2.868,0.6283,0.0062,0,4.8442,-5398.25,67.9444,15.73,0,0.4869,0.0304,0.1874,11.63,2.962,0.0024,-1.986,532.0064,2.842,0.1537,6.7238,9.6762,3.4691,0.0618,621.2755,2.677,86.5543,0.7829,0.0861,0.22
0,-0.7782,0.033,7.0786,-0.0107,0.0256,397.0794,0.0019,20.7782,5.71,2.1158,0.0077,0.7804,8.7568,26.0554,45.6345,3.9458,0.4661,252.918,12.5018,1.8227,0.0016,2.846,0.6165,0.006,3.0069,3.8644,-6048.5,67.8556,15.86,5.8772,0.4071,0.0192,0.3156,11.51,3.538,0.0042,-0.1892,530.9718,4.0007,0.1171,5.529,14.9177,3.4283,0.0843,612.2991,3.341,86.5928,1.3322,0.085,0.3
0,2.32,0,0,-0.0131,0.0264,278.4483,0.0056,17.68,6.81,2.4015,0,0.8145,8.7646,25.6635,49.7132,4.7428,0,272.624,12.4124,1.7957,0.0019,2.856,1.6932,0.0165,2.6719,11.4935,-5228.25,66.8,15.76,6.5432,1.0816,0.0167,0.3038,5.41,3.265,0.0091,-2.93,531.0918,2.8546,0.3166,6.0846,12.6524,3.3523,0.1198,609.3291,3.124,86.3742,2.9692,0.0834,0.42
0,1.0309,0.0222,4.8192,-0.0127,0.0182,471.4286,0.0028,18.9691,7.48,2.2656,0.007,0.5812,8.7401,21.9517,40.1575,5.1741,0.46,261.094,12.5488,2.5025,0.0017,2.521,0.8868,0.0087,3.2413,4.313,-4971.75,70.0111,15.77,6.0857,0.4236,0.0231,2.1967,5.28,6.442,0.0053,-1.608,504.9173,3.0191,0.121,5.9821,96.9601,3.401,0.0523,610.4873,2.821,86.8963,1.6671,0.0632,0.21
0,2.4209,0,0,-0.0122,0.019,328.389,0.0023,17.5791,6.46,1.866,0,0.743,8.7786,20.979,25.4882,4.2983,0,251.88,12.5165,2.1563,0.0018,2.678,0.7763,0.0076,0,3.817,-5130.75,73.3667,15.85,0,0.367,0.0108,1.2571,10.05,4.255,0.0027,0.0473,514.4364,3.3356,0.1062,5.1557,67.3679,3.3744,0.0724,629.5309,2.741,86.4039,0.798,0.0591,0.3
0,3.97,0,0,-0.0051,0.0268,112.3426,0.0055,16.03,9.29,2.2134,0,0.7785,8.6572,22.4489,87.8049,6.5183,0,266.526,12.4761,3.0877,0.002,2.582,1.7554,0.017,3.5315,4.583,-5441,67.2,15.84,6.5317,0.4476,0.0108,0.3007,9.45,3.15,0.0074,-0.4258,531.2491,4.0184,0.1466,6.1184,13.5856,3.3374,0.1326,637.3145,1.772,86.6078,2.3943,0.0955,0.49
0,26.9791,0.0306,6.5964,-0.0048,0.0103,18.8665,0.0051,13.0209,7.18,2.217,0.0056,0.7863,9.6234,19.9475,138.5827,4.9673,0.4642,265.184,12.5263,2.7826,0.0016,2.645,1.5571,0.0151,0,14.3147,-4196.5,62.8,15.8,0,1.3892,0.0102,0.3168,11.45,2.27,0.0101,0.7096,535.1818,2.8699,0.4127,3.4767,14.2892,3.5067,0.1286,632.5727,3.217,86.9476,3.1427,0.0418,0.48
1,1.0027,0,0,-0.0139,0.0221,638.2593,0.0017,18.9973,10.4,2.0679,0,0.8253,8.9132,26.4132,38.9189,7.1443,0,264.272,12.56,2.7473,0.0013,2.789,0.5418,0.0053,0,3.3751,-5477,72.2333,15.7,0,0.3362,0.0182,0.3364,12.83,3.082,0.0073,0,532.0109,3.922,0.1034,4.3323,16.2693,3.3312,0.0547,615.69,2.544,86.81,1.9321,0.0706,0.2
0,-3.4964,0.0353,7.5566,-0.0113,0.0173,336.6355,0.0025,23.4964,9.6,2.113,0.0113,0.8037,8.7646,28.3815,51.1577,6.2188,0.4677,250.764,12.4804,3.1611,0.0014,2.92,0.7954,0.0078,0,4.6724,-5404,68.6778,15.77,0,0.452,0.0335,0.3068,11.92,2.865,0.0042,-2.647,529.5182,5.1311,0.1382,6.0962,14.5194,3.5112,0.0673,637.0109,3.149,86.6219,1.2336,0.0587,0.25
0,0.8073,0,0,-0.0045,0.0142,463.2883,0.0049,19.1927,8.96,2.4335,0,0.8122,9.7997,27.6301,141.4365,5.8042,0,0,12.4608,2.4278,0.0013,2.771,1.4857,0.0144,0,6.1188,-5441.5,68.4222,15.88,0,0.5666,0.012,0.2653,10.14,2.541,0.0069,-0.0946,535.0164,3.93,0.1662,5.1072,10.9003,3.4171,0.1,620.3582,2.773,87.5241,2.1196,0.0566,0.35
0,7.8264,0.0523,11.2063,-0.0057,0.0295,37.3098,0.0049,12.1736,15.57,2.1583,0.0123,0.7101,8.6527,19.6859,70.1754,10.4973,0.467,0,12.5227,4.0923,0.0014,2.588,1.5655,0.015,0,5.8358,-5444,69.2,15.99,0,0.5996,0.0102,0.2176,6.92,4.361,0.0033,-0.6623,536.1964,3.2416,0.1627,4.6654,10.0838,3.4909,0.0695,611.6564,2.914,86.9642,1.0012,0.1204,0.28
0,-0.1973,0.0413,8.7875,-0.0063,0.0145,0,0.0036,20.1973,12.96,1.9943,0.0096,0.6627,8.7662,25.7623,48.9152,9.2828,0.4705,264.272,12.4706,4.1739,0.0017,2.888,1.1347,0.011,5.484,3.3194,-5766.75,66.9444,15.77,10.4443,0.3484,0.0138,0.1347,9.13,4.254,0.0062,0.7569,531.2927,2.7145,0.1002,4.9115,6.7561,3.4774,0.0585,623.1245,3.408,86.5018,1.8565,0.0482,0.21
0,-0.3918,0.019,4.1255,-0.0106,0.0201,0,0.0046,20.3918,8.2,1.9829,0.0059,0.7585,8.7932,28.9557,26.5089,5.6919,0.4596,263.398,12.5545,2.5552,0.0019,2.864,1.4678,0.0142,0,5.4508,-5486.25,68.3778,15.79,0,0.4892,0.0151,0.1694,9.42,3.495,0.0049,0.0473,535.5664,4.6885,0.1409,5.2638,8.5456,3.325,0.1225,611.4536,0.5441,86.8489,1.4734,0.0677,0.56
0,-2.9355,0.0203,4.3147,-0.0129,0.03,125.0232,0.0021,22.9355,6.03,1.9809,0.0053,0.8336,8.9979,31.52,38.6473,4.0987,0.4698,252.756,12.5951,2.19,0.0013,2.926,0.6646,0.0065,0,4.1772,-5357.5,67.3,15.78,0,0.4181,0.0289,0.2234,13.18,2.948,0.0031,-2.789,528.7673,2.7404,0.1292,6.853,11.28,3.5138,0.0632,618.5791,3.08,86.4854,1.003,0.1185,0.33
0,1.5582,0.0192,4.155,-0.0086,0.0222,323.4539,0.0048,18.4418,6.28,2.2089,0.0052,0.7611,8.441,25.9403,68.8047,4.4489,0.4622,264.272,12.5896,2.1278,0.0013,2.776,1.5443,0.0149,3.3315,10.9474,-6433.5,69.8444,15.95,4.5024,0.9837,0.0118,0.3725,8.97,3.383,0.0067,0.4258,532.21,3.2636,0.2852,5.3721,16.8636,4.6338,0.1088,622.6064,3.134,87.0383,2.178,0.0967,0.41
0,-12.0473,0,0,-0.0055,0.0251,91.556,0.0065,32.0473,16.65,1.555,0,0.8187,8.5177,38.5498,99.5475,10.8564,0,264.158,12.6108,4.4768,0.0016,2.798,2.0226,0.0195,5.7569,5.1666,-6417.25,65.1333,15.83,5.8449,0.491,0.0295,0.1599,11.12,2.778,0.0071,0,535.4118,3.5371,0.1607,7.2075,10.2845,4.6756,0.1659,624.3873,3.595,87.0024,2.2585,0.0645,0.57
0,20.7782,0.0312,6.7199,-0.0067,0.0281,41.0046,0.005,19.2218,17.29,2.2792,0.0077,0.8123,8.5218,26.2905,81.6327,12.0902,0.4636,268.766,12.4069,5.9355,0.0009,2.736,1.5615,0.0152,5.5196,10.6114,-5440.75,69.6111,15.91,7.041,1.0737,0.0347,0.4433,7.2,3.024,0.0085,0,531.97,2.2989,0.2915,5.6313,19.4477,3.3091,0.1685,623.3055,3.645,87.0459,2.6751,0.0939,0.59
0,7.03,0.0523,11.2894,-0.0125,0.0165,66.5718,0.002,12.97,9.74,2.2421,0.0119,0.8349,8.6068,17.1419,19.2192,6.4358,0.4635,264.272,12.5376,2.6789,0.0015,2.735,0.6092,0.006,2.7676,4.2236,-5491.75,69.6333,15.82,4.5228,0.4182,0.035,0.3689,4.5,3.234,0.0025,-2.647,531.3346,3.0191,0.1194,5.097,16.4543,3.4853,0.0581,617.5064,3.673,86.5437,0.7854,0.0684,0.22
0,0.5536,0.0206,4.4754,-0.0085,0.0223,0,0.0047,19.4464,4.57,2.0142,0.0051,0.7284,9.1141,24.5095,29.4551,3.1414,0.4607,267.228,12.5847,1.3925,0.0014,2.545,1.5174,0.0147,0,3.0625,-5341.5,76.3333,15.98,0,0.308,0.0105,0.2492,13.32,4.333,0.0071,-0.1419,529.8991,6.7206,0.0993,6.4545,12.3718,3.5454,0.089,621.7909,2.694,87.2937,2.1924,0.0767,0.35
1,19.1027,0.0248,5.3498,-0.0083,0.063,57.3217,0.0064,20.8973,10.02,2.5047,0.0056,0.698,9.7484,26.8797,26.546,6.9064,0.4644,0,12.4786,3.4688,0.0012,3.32,2.0131,0.0193,4.2339,8.9591,-5387.5,66.9778,15.75,6.2716,0.8938,0.0278,0.5586,13.97,3.263,0.0089,0.5204,317.1964,2.3649,0.2394,3.3303,22.304,3.2613,0.1746,630.1173,2.746,87.0605,2.9138,0.2,0.6
0,-1.1173,0,0,-0.0091,0.0259,489.585,0.0055,21.1173,7.31,2.0591,0,0.7747,8.8384,30.1518,45.9016,5.1698,0,0,12.5302,2.0193,0.0013,2.841,1.746,0.0168,0,4.4493,-6316.75,69.6111,15.87,0,0.4197,0.0142,0.271,9.69,3.541,0.0065,0.0473,533.07,2.5382,0.124,4.7823,13.1615,4.6612,0.0947,626.5509,3.692,87.0242,1.932,0.1046,0.35
0,0.38,0,0,-0.0116,0.0234,718.4211,0.0015,19.62,12.73,2.2425,0,0.6029,8.1161,29.6983,37.149,8.6495,0,264.272,12.4996,3.631,0.0023,2.407,0.4551,0.0045,0,13.9238,-5412.25,76.8778,15.66,0,1.268,0.0222,0.4006,4.5,5.76,0.0018,0,532.4618,2.585,0.3654,4.344,17.8615,3.4553,0.0561,610.9591,2.736,87.1218,0.5443,0.0785,0.21
0,15.81,0.0189,4.0554,-0.0102,0.0368,40.4175,0.0068,24.19,8.93,2.469,0.0063,0.8244,8.6527,29.5935,66.6667,5.8984,0.4662,0,12.4896,2.5724,0.0013,2.768,2.1387,0.0205,0,6.8251,-5471.25,67.9556,15.88,0,0.7014,0.0328,0.3316,9,2.854,0.0094,-0.9461,510.2164,4.2646,0.2045,4.8008,13.4312,3.3823,0.1923,600.8982,2.914,86.9642,2.9613,0.1227,0.93
0,-5.1491,0,0,-0.0089,0.0208,188.9654,0.0032,25.1491,9.2,2.0396,0,0.7223,9.1637,33.1448,39.2707,6.2464,0,270.432,12.5204,2.7074,0.0016,2.673,0.9544,0.0093,0,5.778,-5489.75,74.3778,15.78,0,0.5757,0.0115,0.2678,12.88,4.156,0.004,-1.277,531.1754,3.3356,0.1708,5.4255,13.1304,3.501,0.1284,639.8009,2.925,87.3675,1.183,0.0665,0.81
0,4.1655,0,0,-0.0125,0.0229,187.0144,0.0018,15.8345,5.93,2.1417,0,0.809,8.8889,23.4218,39.96,3.9945,0,264.272,12.5376,1.9212,0.0017,3.211,0.5602,0.0055,3.5457,3.5155,-5657.5,74.4444,15.7,5.8127,0.3462,0.0309,0.4214,4.81,3.474,0.0021,-3.025,530.5682,2.4311,0.1122,5.1021,19.6759,3.3739,0.0581,613.4764,3.395,86.9977,0.6371,0.0842,0.22
1,0.7582,0.0413,8.8137,-0.0091,0.0273,957.554,0.0016,19.2418,10.2,2.4848,0.0078,0.823,9.219,28.0488,61.3699,7.0841,0.4686,249.378,12.4578,3.077,0.0016,2.758,0.451,0.0044,2.42,9.3205,-5511.75,61.5778,15.83,3.3662,0.966,0.0286,0.5791,12.53,2.632,0.0029,0.7569,529.0654,2.655,0.2832,5.1218,23.3076,3.407,0.0755,628.3636,2.163,86.336,0.894,0.0917,0.3
0,17.6864,0.0353,7.5473,-0.0047,0.0134,35.9034,0.0037,22.3136,9.52,2.4025,0.0053,0.761,8.9336,27.4474,113.0667,6.5423,0.4671,0,12.4247,2.8058,0.0011,2.726,1.1415,0.0111,3.7517,3.993,-5261.75,66.9333,15.74,2.7931,0.3854,0.0269,0.3505,10.42,3.628,0.0059,-0.0946,526.4382,3.0264,0.1116,4.8705,14.5906,3.3519,0.1452,604.89,2.678,86.8595,1.827,0.0499,0.52
0,-2.6682,0,0,-0.0095,0.0179,287.0869,0.0049,22.6682,6.68,1.9626,0,0.8224,8.1409,27.8665,48.6772,4.3753,0,272.05,12.5643,2.1529,0.0017,2.962,1.5652,0.0152,0,5.2586,-5284.5,77.0556,15.77,0,0.5115,0.0475,0.4069,11.47,2.858,0.0064,0,530.5455,3.0511,0.1459,5.3171,20.7331,3.4609,0.059,625.0255,3.097,86.8207,2.0508,0.0584,0.22
0,-3.9073,0,0,-0.0124,0.0233,430.7352,0.0027,23.9073,10.23,2.286,0,0.6595,9.152,30.5276,55.814,6.9496,0,261.868,12.6037,2.7036,0.0011,2.671,0.818,0.008,0,3.2879,-6247,72.7556,15.77,0,0.3306,0.0321,0.2984,14.49,4.775,0.0036,-0.0946,529.31,3.3453,0.1128,5.8992,13.0533,2.1426,0.0635,615.53,2.808,86.236,1.0917,0.077,0.23
0,5.0955,0.0142,3.0989,-0.0093,0.0129,291.6325,0.0038,14.9045,19.13,2.1006,0.0039,0.8297,8.7662,21.9399,62.5337,13.0732,0.4591,266.808,12.4027,5.0012,0.0018,2.775,1.2056,0.0117,7.5902,3.992,-5553.5,69.1444,15.85,11.1847,0.4239,0.0185,0.1822,19.68,3.476,0.0084,0.4258,534.9391,3.2578,0.1226,4.8642,8.6736,3.3959,0.0448,615.16,3.408,86.5018,2.6275,0.0437,0.18
0,-2.3618,0,0,-0.0144,0.0183,176.1355,0.0036,22.3618,6.09,1.9812,0,0.7348,8.627,28.1426,38.8215,4.0841,0,264.272,12.5439,2.1102,0.0011,2.594,1.1776,0.0115,0,3.4887,-5364.75,67.0222,15.74,0,0.3543,0.0137,0.2753,6.72,3.882,0.0053,-0.8042,530.0846,3.814,0.1173,5.6251,13.8979,3.4006,0.0901,623.9545,2.303,86.4671,1.7258,0.0615,0.35
0,4.3618,0.0164,3.4707,-0.017,0.0278,271.4464,0.0032,15.6382,7.55,2.1207,0.005,0.7182,8.7646,18.5252,29.912,5.1653,0.4716,264.272,12.4992,2.4864,0.0007,2.734,0.9865,0.0096,0,4.9608,-5426,68.3667,16.09,0,0.4917,0.0062,0.1986,14.15,4.684,0.0039,-1.83,530.7036,2.4881,0.1487,6.5746,9.363,3.3817,0.0922,626.1973,3.149,86.6219,1.1973,0.0918,0.3
0,-17.3591,0,0,-0.0084,0.0325,58.1252,0.0059,37.3591,10.43,2.2473,0,0.6955,8.8249,47.6581,33.383,6.8912,0,260.794,12.4278,3.0397,0.0013,2.727,1.8287,0.0176,3.1153,3.1291,-2668.5,64.7889,15.8,4.1607,0.2948,0.0246,0.3492,7.78,4.66,0.0081,0.0482,531.9955,2.8747,0.1024,4.3979,15.5379,3.4837,0.1166,604.3445,0,86.8889,2.5188,0.109,0.39
0,3.6664,0.0144,3.1366,-0.0088,0.0246,178.3784,0.0028,16.3336,11.25,2.3592,0.0045,0.8216,8.5596,23.9136,65.7224,7.4204,0.4584,260.294,12.5084,3.3666,0.0027,2.786,0.871,0.0085,6.6979,3.8021,-4858.25,75.2222,15.78,6.0078,0.4074,0.0289,0.3321,7.37,4.666,0.006,0.0473,533.64,4.5208,0.1194,4.7127,14.0763,3.335,0.0774,615.3527,2.849,86.7827,1.8378,0.0758,0.3
0,9.2527,0,0,-0.006,0.0244,48.202,0.0064,10.7473,4.28,1.8002,0,0.6925,8.6942,15.1094,95.5975,2.9261,0,0,12.469,1.2496,0.0017,2.931,2.0482,0.0197,1.9755,4.6487,-3345.75,66.5444,15.64,3.0815,0.4892,0.0191,0.2435,9.76,3.865,0.0089,-0.1419,534.9591,4.3588,0.1435,4.0153,13.5286,3.4886,0.1432,619.7764,2.325,86.8448,2.8351,0.0766,0.45
0,5.1736,0.0114,2.4597,-0.0103,0.0186,126.4101,0.0021,14.8264,8.02,2.4644,0.0033,0.7717,8.5334,20.671,28.1553,5.5412,0.4647,248.99,12.5065,2.2915,0.0013,2.51,0.6006,0.0059,0,6.9803,-6183.75,67.9222,15.91,0,0.7497,0.0119,0.3358,6.83,4.563,0.0039,0,534.7291,2.565,0.2114,5.1094,13.6247,4.6626,0.0951,598.9773,3.342,86.8109,1.1798,0.0664,0.34
0,-0.9536,0,0,-0.0128,0.0166,0,0.0033,20.9536,7.06,1.9611,0,0.809,8.1166,25.7832,37.4269,4.7569,0,267.406,12.5259,2.0175,0.0011,3.211,0.9922,0.0097,1.9039,5.809,-5390,76.7556,15.7,5.7108,0.557,0.0309,0.2474,12.77,3.474,0.0053,-3.025,531.4591,1.6953,0.1592,7.03,12.6151,3.4093,0.0532,625.4955,4.397,87.1953,1.6391,0.0788,0.15
0,-8.3955,0,0,-0.0069,0.0392,110.6551,0.0065,28.3955,9.13,2.397,0,0.8258,9.2328,35.1195,59.2058,6.2134,0,264.272,12.47,2.8057,0.0009,2.791,1.9967,0.0192,2.2392,5.8047,-5474.25,59.9778,15.85,4.4603,0.5489,0.0293,0.2709,12.97,3.074,0.0072,-0.8042,530.6027,2.8329,0.16,6.3857,11.3021,3.5528,0.1652,596.9536,2.353,86.5146,2.2551,0.1504,0.5
0,1.8609,0.0219,4.7375,-0.0092,0.0197,808.2071,0.0019,18.1391,3.85,2.0657,0.0075,0.821,8.8097,22.7275,61.8725,2.582,0.4622,264.272,12.6122,1.2755,0.0012,3.063,0.5892,0.0058,0,8.8796,-5603.75,74.6556,15.75,0,0.836,0.0424,0.4359,19.15,3.029,0.0022,1.419,532.6345,2.4881,0.2412,5.1632,21.0996,3.3371,0.0618,620.7164,2.71,86.7776,0.6982,0.0639,0.22
0,-1.2209,0.0217,4.6745,-0.0126,0.0232,490.618,0.0045,21.2209,8.8,2.1005,0.0062,0.6887,8.7897,30.0565,26.2425,5.873,0.4639,0,12.5471,2.5449,0.0015,2.688,1.4319,0.0138,6.2227,7.037,-5686.75,70.5111,15.75,11.8128,0.695,0.0143,0.1383,13.65,3.494,0.0058,-0.0473,531.4127,2.565,0.1986,4.3985,6.5821,3.4189,0.1207,626.4764,5.349,86.7752,1.8177,0.0779,0.85
0,0.2464,0,0,-0.0104,0.0241,0,0.0035,19.7536,9.52,2.1619,0,0.8307,8.9191,25.4657,27.9518,6.4316,0,264.272,12.5547,2.597,0.0019,2.852,1.036,0.0101,0,3.4584,-5313.5,68.5444,15.93,0,0.3414,0.046,0.1878,13.07,2.956,0.004,-3.119,529.5955,2.585,0.1039,4.6282,8.6853,3.4283,0.0648,617.7618,2.955,86.3671,1.278,0.0961,0.26
0,0.2655,0.0464,9.9757,-0.0137,0.012,0,0.0057,19.7345,21.09,2.0927,0.0133,0.7591,8.5615,25.8087,32.0875,14.1605,0.4648,265.17,12.4724,4.999,0.002,2.461,1.7869,0.0172,0,4.899,-6328.75,68.0889,15.95,0,0.4706,0.0066,0.2646,12.57,4.585,0.0079,-1.655,535.0918,3.4864,0.1335,4.5185,12.6428,4.6527,0.0697,621.2182,3.478,86.8706,2.4977,0.0431,0.26
0,0.3245,0,0,-0.0092,0.095,0,0.0021,19.6755,12.8,2.0396,0,0.7573,8.8973,23.8674,58.8556,8.9509,0,264.272,12.6149,3.6908,0.0013,2.976,0.6247,0.0061,0,4.765,-5390,68.1333,15.62,0,0.4657,0.042,0.2678,9.95,2.992,0.0028,0.9461,531.1754,2.6887,0.1358,6.5948,13.1304,3.5153,0.0679,618.9009,3.093,86.4023,0.8376,0.3817,0.34
0,-2.4373,0,0,-0.0116,0.0154,512.0477,0.0016,22.4373,5.45,2.0433,0,0.7696,8.9979,30.59,30.205,3.6829,0,253.584,12.5951,1.7391,0.0015,2.93,0.5378,0.0053,0,4.1646,-5515,67.5111,15.78,0,0.4139,0.0366,0.3602,6.59,2.819,0.0021,-2.6,531.0418,2.4181,0.1306,5.4338,17.6298,3.4254,0.0632,613.4518,3.08,86.4854,0.6956,0.0569,0.33
0,-1.2491,0,0,-0.009,0.0173,599.6361,0.005,21.2491,5.7,2.1085,0,0.8443,8.4537,27.527,18.8889,3.8315,0,0,12.5192,1.6323,0.0016,2.924,1.5008,0.0146,1.8911,3.7824,-5234.25,74.3222,15.75,6.8046,0.3738,0.0184,0.2588,9.41,2.96,0.0057,-2.553,532.6327,4.1147,0.1196,5.7783,12.2751,3.4784,0.0653,614.7491,3.358,86.8072,1.7884,0.0665,0.2
0,-2.8555,0,0,-0.0109,0.0279,106.8131,0.002,22.8555,5.02,2.068,0,0.6799,8.7326,30.1789,51.3761,3.5169,0,254.448,12.648,1.3989,0.002,2.51,0.5818,0.0057,0,5.9584,-6476.25,66.7222,15.47,0,0.5864,0.0306,0.2424,3.6,4.133,0.0028,-1.277,531.9873,5.3505,0.1769,5.6922,11.7201,4.7117,0.0562,614.08,3.128,86.441,0.8507,0.0956,0.22
0,-0.9045,0.0157,3.3739,-0.01,0.0226,753.9698,0.0018,20.9045,7.13,2.135,0.0046,0.7879,8.7696,26.2575,18.929,4.963,0.4656,264.272,12.5043,2.5277,0.0016,2.913,0.5838,0.0057,0,5.5958,-6549.25,69.3667,15.61,0,0.5247,0.034,0.3986,7.11,3.796,0.0023,0.2838,536.01,3.0278,0.1479,5.2888,18.6723,4.6826,0.0728,609.7955,3.317,86.5639,0.7572,0.0875,0.27
0,5.2064,0.018,3.9393,-0.0102,0.0207,110.2497,0.004,14.7936,5.7,1.6633,0.0053,0.8536,8.572,21.7926,37.3464,4.0558,0.4568,264.272,12.4349,1.6991,0.0013,2.911,1.2483,0.0122,2.629,4.7584,-5466.75,73.6111,15.92,5.4152,0.507,0.0415,0.2937,4.29,3.816,0.0075,0,534.1482,2.2947,0.158,5.5206,17.6552,3.4666,0.0584,607.6118,2.951,86.8066,2.4229,0.0721,0.22
0,-4.5718,0,0,-0.0116,0.0172,307.755,0.0046,24.5718,9.44,2.1206,0,0.7069,8.9607,33.016,48.4848,6.4959,0,280.656,12.4363,3.4662,0.0015,2.723,1.5415,0.015,5.0741,5.2275,-6461,73.0667,15.77,5.3896,0.5041,0.0116,0.3692,16.6,3.853,0.0058,-0.3311,532.8227,2.6351,0.1514,6.7201,17.4117,4.7069,0.093,631.0236,2.945,86.4051,1.7615,0.0569,0.31
0,2.1136,0.2109,46.8556,-0.012,0.0214,86.5806,0.0018,17.8864,6.18,2.1417,0.0504,0.7759,8.7373,24.5978,22.5705,4.1174,0.4501,264.272,12.5106,2.1475,0.0021,3.23,0.5786,0.0057,0,3.8871,-5327.75,70.3556,15.77,0,0.3986,0.0398,0.4214,4.65,3.886,0.0032,0,530.5682,2.812,0.1217,4.8548,19.6759,3.4628,0.06,609.7473,2.919,86.252,1.0202,0.1006,0.23
0,7.1009,0,0,-0.0089,0.0249,213.7754,0.0045,12.8991,6.07,1.9363,0,0.6814,9.0744,18.1563,54.1608,4.1801,0,265.098,9.8773,1.8037,0.0008,2.496,1.421,0.0137,1.3803,9.5469,-5070.75,70.3667,15.8,5.3956,0.9047,0.0143,0.2938,14.48,4.04,0.0053,-0.5204,531.3091,2.6887,0.2566,5.798,15.1731,3.5672,2.4894,616.3273,2.308,85.9594,1.6763,0.0762,11.492
0,-0.2845,0.0676,14.627,-0.0079,0.0255,0,0.0034,20.2845,9.42,2.361,0.0137,0.6556,9.2047,26.7021,60.5678,6.1134,0.4619,0,12.5227,2.8926,0.0014,2.465,1.079,0.0105,0,6.3072,-5183,67.0444,15.77,0,0.6134,0.012,0.3915,12.2,4.264,0.0044,-0.1419,533.31,2.6086,0.176,6.0691,16.5814,3.3594,0.0695,630.5455,3.459,87.0488,1.3458,0.1077,0.28
0,4.9209,0,0,-0.012,0.0347,67.6704,0.0031,15.0791,7.98,2.1401,0,0.8705,9.152,18.784,24.948,5.3264,0,261.99,12.6037,2.1422,0.0017,3.25,0.956,0.0093,0,4.135,-6354.5,74.1444,15.81,0,0.4117,0.0436,0.4659,14.23,3.403,0.0044,-0.7709,532.1618,1.596,0.1425,7.3077,21.7713,2.0698,0.0635,621.1582,2.808,86.236,1.4202,0.1241,0.23
0,-0.2227,0.019,4.1108,-0.0128,0.0262,0,0.0057,20.2227,6.39,2.1606,0.0049,0.5952,8.7932,28.803,44.5313,4.4168,0.462,260.442,12.5094,1.9227,0.0028,2.536,1.7661,0.0169,0,12.613,-5710.5,73.1333,15.81,0,1.1243,0.0274,0.3212,6.19,6.101,0.0078,-0.8988,532.5954,2.9889,0.3243,5.5685,14.8682,3.3741,0.0481,610.1845,3.05,86.7223,2.3634,0.0935,0.19
0,3.0945,0.015,3.2553,-0.0108,0.0285,226.5276,0.0028,16.9055,2.3,2.1819,0.005,0.5952,8.3542,23.0596,91.9861,1.6872,0.4599,260.822,12.5094,0.5741,0.0018,2.536,0.8567,0.0083,0,4.1894,-5603.75,73.1222,15.81,0,0.3958,0.0274,0.3379,4.2,6.101,0.0038,-0.8988,534.3127,2.6206,0.1184,5.16,15.4868,3.3818,0.0481,601.6373,3.051,86.6266,1.1936,0.0904,0.19
